key,panel,family,n,m,seed,source,arm,ns,prep_ns
layout:26,layout,weight,100000,449260,2026,33333,degree4,57042500.0,7020300.0
layout:26,layout,weight,100000,449260,2026,33333,fourary,46065350.0,0.0
layout:26,layout,weight,100000,449260,2026,33333,max_maxdegree,23556000.0,2608500.0
layout:26,layout,weight,100000,449260,2026,33333,mean_degree,23659050.0,1549700.0
layout:26,layout,weight,100000,449260,2026,33333,mean_map,25211550.0,1549700.0
layout:26,layout,weight,100000,449260,2026,33333,mean_ring,24423300.0,1549700.0
layout:26,layout,weight,100000,449260,2026,33333,std_binary,45728600.0,0.0
layout:26,layout,weight,100000,449260,2026,66666,binary,45634500.0,0.0
layout:26,layout,weight,100000,449260,2026,66666,caliber,42336150.0,1729300.0
layout:26,layout,weight,100000,449260,2026,66666,degree4,56248450.0,7020300.0
layout:26,layout,weight,100000,449260,2026,66666,fourary,46986550.0,0.0
layout:26,layout,weight,100000,449260,2026,66666,max_maxdegree,24106900.0,2608500.0
layout:26,layout,weight,100000,449260,2026,66666,mean_degree,24847600.0,1549700.0
layout:26,layout,weight,100000,449260,2026,66666,mean_map,25372750.0,1549700.0
layout:26,layout,weight,100000,449260,2026,66666,mean_ring,24282650.0,1549700.0
layout:26,layout,weight,100000,449260,2026,66666,std_binary,45713800.0,0.0
layout:27,layout,destination,100000,449260,2026,33333,binary,51322350.0,0.0
layout:27,layout,destination,100000,449260,2026,33333,caliber,45380300.0,1895800.0
layout:27,layout,destination,100000,449260,2026,33333,degree4,60283600.0,7144800.0
layout:27,layout,destination,100000,449260,2026,33333,fourary,51427900.0,0.0
layout:27,layout,destination,100000,449260,2026,33333,max_maxdegree,25062150.0,2655100.0
layout:27,layout,destination,100000,449260,2026,33333,mean_degree,25308350.0,1637600.0
layout:27,layout,destination,100000,449260,2026,33333,mean_map,31947900.0,1637600.0
layout:27,layout,destination,100000,449260,2026,33333,mean_ring,30381850.0,1637600.0
layout:27,layout,destination,100000,449260,2026,33333,std_binary,49293800.0,0.0
layout:27,layout,destination,100000,449260,2026,66666,binary,52601700.0,0.0
layout:27,layout,destination,100000,449260,2026,66666,caliber,49619000.0,1895800.0
layout:27,layout,destination,100000,449260,2026,66666,degree4,65637300.0,7144800.0
layout:27,layout,destination,100000,449260,2026,66666,fourary,52993650.0,0.0
